Dates,TRI,Rm
30-07-2013,7036.8268,-1.278884476
31-07-2013,7021.4196,-0.218950962
01-08-2013,7004.1167,-0.246430223
02-08-2013,6943.0369,-0.872055715
05-08-2013,6952.2081,0.132092053
06-08-2013,6777.5515,-2.512246433
07-08-2013,6749.2417,-0.417699519
08-08-2013,6806.1671,0.843434011
12-08-2013,6863.3371,0.8399735
13-08-2013,6973.8614,1.610358028
14-08-2013,7026.8625,0.759996463
16-08-2013,6739.9656,-4.082859171
19-08-2013,6626.039,-1.690314265
20-08-2013,6609.7638,-0.245624875
21-08-2013,6488.7397,-1.830989785
22-08-2013,6618.3297,1.997152082
23-08-2013,6695.79,1.170390469
26-08-2013,6701.6026,0.086809772
27-08-2013,6470.2618,-3.452022058
28-08-2013,6467.2637,-0.04633661
29-08-2013,6619.0639,2.347209068
30-08-2013,6696.543,1.170544675
02-09-2013,6793.1642,1.442851931
03-09-2013,6539.217,-3.738275604
04-09-2013,6669.7822,1.996648834
05-09-2013,6850.2851,2.706278775
06-09-2013,6960.5316,1.609370973
10-09-2013,7225.6381,3.80871053
11-09-2013,7245.734,0.278119382
12-09-2013,7169.2103,-1.056120746
13-09-2013,7169.321,0.001544103
16-09-2013,7157.0057,-0.171777774
17-09-2013,7169.1684,0.169941181
18-09-2013,7229.5221,0.841850779
19-09-2013,7496.2707,3.689712768
20-09-2013,7369.4646,-1.691589126
23-09-2013,7219.4914,-2.035062357
24-09-2013,7222.801,0.045842564
25-09-2013,7200.0016,-0.315658704
26-09-2013,7210.2981,0.143006913
27-09-2013,7150.174,-0.833864275
30-09-2013,7030.1709,-1.678324192
01-10-2013,7085.0242,0.78025557
03-10-2013,7243.9455,2.243059382
04-10-2013,7241.0037,-0.040610466
07-10-2013,7239.594,-0.019468296
08-10-2013,7266.8675,0.376726927
09-10-2013,7363.7648,1.33341223
10-10-2013,7380.3127,0.224720648
11-10-2013,7472.552,1.249802058
14-10-2013,7492.7773,0.270661215
15-10-2013,7463.7878,-0.386899261
17-10-2013,7414.4645,-0.660834704
18-10-2013,7590.4489,2.373528122
21-10-2013,7609.5803,0.252045699
22-10-2013,7607.1438,-0.032018849
23-10-2013,7577.1582,-0.394176853
24-10-2013,7560.1761,-0.224122284
25-10-2013,7538.4265,-0.28768642
28-10-2013,7484.6936,-0.71278668
29-10-2013,7631.6616,1.963580714
30-10-2013,7669.4464,0.49510581
31-10-2013,7729.123,0.778108313
01-11-2013,7739.0004,0.127794576
03-11-2013,7751.4546,0.16092776
05-11-2013,7672.6805,-1.01624926
06-11-2013,7626.7527,-0.59858872
07-11-2013,7593.4123,-0.437150663
08-11-2013,7536.3443,-0.751546179
11-11-2013,7460.3151,-1.008833951
12-11-2013,7385.7586,-0.999374678
13-11-2013,7350.8428,-0.472744939
14-11-2013,7432.5175,1.111093003
18-11-2013,7595.56,2.19363762
19-11-2013,7613.1713,0.231863088
20-11-2013,7514.4376,-1.296880053
21-11-2013,7362.4405,-2.02273421
22-11-2013,7358.0223,-0.060009993
25-11-2013,7505.1717,1.999849878
26-11-2013,7436.1379,-0.919816398
27-11-2013,7433.6834,-0.033007726
28-11-2013,7476.3309,0.573706166
29-11-2013,7579.7282,1.382995234
02-12-2013,7630.9667,0.675993896
03-12-2013,7611.3304,-0.257323885
04-12-2013,7561.1351,-0.659481291
05-12-2013,7659.5006,1.300935623
06-12-2013,7682.5733,0.301229822
09-12-2013,7810.2091,1.661367813
10-12-2013,7775.4252,-0.445364517
11-12-2013,7744.7918,-0.393977168
12-12-2013,7657.8027,-1.123194816
13-12-2013,7573.5148,-1.100679964
16-12-2013,7556.694,-0.222100312
17-12-2013,7537.4791,-0.254276539
18-12-2013,7633.9708,1.280158774
19-12-2013,7571.9624,-0.812269285
20-12-2013,7704.0832,1.744868675
23-12-2013,7716.6691,0.163366616
24-12-2013,7696.9001,-0.256185664
26-12-2013,7709.7929,0.167506397
27-12-2013,7752.6462,0.555829457
30-12-2013,7724.7732,-0.359528854
31-12-2013,7740.6129,0.20505068
01-01-2014,7737.7274,-0.03727741
02-01-2014,7638.8823,-1.277443555
03-01-2014,7626.6034,-0.160742102
06-01-2014,7602.414,-0.317171337
07-01-2014,7566.5596,-0.47161862
08-01-2014,7581.7241,0.20041473
09-01-2014,7574.0498,-0.10122104
10-01-2014,7577.8562,0.050255809
13-01-2014,7702.2414,1.641429934
14-01-2014,7664.2996,-0.492607256
15-01-2014,7761.3643,1.266452319
16-01-2014,7758.9085,-0.031641344
17-01-2014,7695.4676,-0.81765238
20-01-2014,7748.2276,0.685598364
21-01-2014,7760.3343,0.156251218
22-01-2014,7792.3801,0.412943551
23-01-2014,7800.6163,0.105695563
24-01-2014,7703.6257,-1.243370989
27-01-2014,7543.4774,-2.078869175
28-01-2014,7531.6751,-0.156457021
29-01-2014,7524.2986,-0.0979397
30-01-2014,7467.0695,-0.760590495
31-01-2014,7489.5868,0.301554713
03-02-2014,7381.723,-1.440183589
04-02-2014,7380.6161,-0.014995144
05-02-2014,7407.0593,0.358279033
06-02-2014,7424.1552,0.230805497
07-02-2014,7457.6283,0.45086746
10-02-2014,7446.3939,-0.150643067
11-02-2014,7458.3308,0.160304439
12-02-2014,7485.1656,0.359796323
13-02-2014,7383.442,-1.359002665
14-02-2014,7441.576,0.787356358
17-02-2014,7473.9029,0.434409324
18-02-2014,7540.1101,0.885845065
19-02-2014,7571.6754,0.418631818
20-02-2014,7496.2386,-0.996302615
21-02-2014,7574.9981,1.05065359
24-02-2014,7612.7165,0.497932798
25-02-2014,7629.8836,0.225505573
26-02-2014,7677.57,0.624995118
28-02-2014,7724.518,0.611495564
03-03-2014,7656.2188,-0.884187208
04-03-2014,7751.4068,1.243276903
05-03-2014,7789.1918,0.487459902
06-03-2014,7878.4236,1.145584835
07-03-2014,8032.8868,1.96058511
10-03-2014,8045.9331,0.162411102
11-03-2014,8016.4662,-0.36623347
12-03-2014,8022.6214,0.076781962
13-03-2014,7993.3225,-0.365203573
14-03-2014,8006.9871,0.17095019
18-03-2014,8022.3137,0.19141532
19-03-2014,8031.4234,0.113554522
20-03-2014,7981.012,-0.627677032
21-03-2014,7993.4456,0.155789767
22-03-2014,7995.5384,0.02618145
24-03-2014,8105.2733,1.372451666
25-03-2014,8112.968,0.094934492
26-03-2014,8127.3108,0.176788569
27-03-2014,8179.7975,0.645806483
28-03-2014,8246.4872,0.815297689
31-03-2014,8256.7092,0.12395581
01-04-2014,8277.4612,0.251334999
02-04-2014,8316.2558,0.468677522
03-04-2014,8295.9964,-0.243612035
04-04-2014,8244.5783,-0.619794146
07-04-2014,8245.4404,0.010456569
09-04-2014,8370.0139,1.510816815
10-04-2014,8370.2602,0.002942647
11-04-2014,8345.5056,-0.295744689
15-04-2014,8292.3017,-0.637515599
16-04-2014,8221.1168,-0.858445611
17-04-2014,8349.3235,1.559480337
21-04-2014,8396.4312,0.564209783
22-04-2014,8393.9919,-0.029051629
23-04-2014,8425.3369,0.373421852
25-04-2014,8353.8408,-0.848584464
28-04-2014,8327.3607,-0.316981142
29-04-2014,8270.7057,-0.680347616
30-04-2014,8247.4895,-0.280703979
02-05-2014,8245.5189,-0.023893331
05-05-2014,8251.1228,0.067962976
06-05-2014,8270.7673,0.238082749
07-05-2014,8193.4825,-0.934433254
08-05-2014,8202.4734,0.109732339
09-05-2014,8447.5063,2.987305024
12-05-2014,8638.9632,2.266430982
13-05-2014,8755.3523,1.347257736
14-05-2014,8755.3523,0
15-05-2014,8773.0878,0.20256752
16-05-2014,8877.1566,1.186227727
19-05-2014,8951.7799,0.840621647
20-05-2014,8966.5074,0.164520354
21-05-2014,8938.6546,-0.31063154
22-05-2014,8967.6166,0.324008492
23-05-2014,9079.3975,1.246495083
26-05-2014,9069.4765,-0.109269365
27-05-2014,9018.8855,-0.557816099
28-05-2014,9033.2432,0.159195945
29-05-2014,8926.7029,-1.179424683
30-05-2014,8919.6707,-0.078777126
02-06-2014,9083.1992,1.83334683
03-06-2014,9161.214,0.858891215
04-06-2014,9144.4132,-0.183390542
05-06-2014,9247.6078,1.128498874
06-06-2014,9386.6062,1.503074125
09-06-2014,9474.7364,0.938893122
10-06-2014,9476.9644,0.023515166
11-06-2014,9442.3421,-0.365331118
12-06-2014,9474.0485,0.335789571
13-06-2014,9340.5432,-1.409168425
16-06-2014,9331.2185,-0.099830382
17-06-2014,9452.7892,1.302838424
18-06-2014,9361.7505,-0.963088228
19-06-2014,9340.0746,-0.231536826
20-06-2014,9303.8449,-0.387895189
23-06-2014,9281.4259,-0.240964894
24-06-2014,9389.0002,1.159027731
25-06-2014,9375.4373,-0.14445521
26-06-2014,9281.2401,-1.004723268
27-06-2014,9300.5626,0.208188774
30-06-2014,9427.5832,1.365730284
01-07-2014,9456.505,0.306778518
02-07-2014,9568.5384,1.184723109
03-07-2014,9561.0628,-0.078126875
04-07-2014,9615.637,0.570796376
07-07-2014,9659.7357,0.458614442
08-07-2014,9456.3605,-2.105390937
09-07-2014,9411.7158,-0.472112923
10-07-2014,9390.3114,-0.227422932
11-07-2014,9257.1573,-1.417994509
14-07-2014,9252.8534,-0.046492674
15-07-2014,9342.8478,0.972612405
16-07-2014,9464.1851,1.298718577
17-07-2014,9487.6893,0.248348904
18-07-2014,9516.8088,0.306918777
21-07-2014,9543.4893,0.28035133
22-07-2014,9647.3795,1.088597647
23-07-2014,9682.866,0.367835639
24-07-2014,9726.4919,0.45054739
25-07-2014,9677.7237,-0.501395575
28-07-2014,9634.874,-0.442766309
30-07-2014,9688.4779,0.556352891
31-07-2014,9601.3097,-0.899709953
01-08-2014,9453.7082,-1.537305895
04-08-2014,9554.4925,1.066082196
05-08-2014,9633.897,0.831069782
06-08-2014,9541.6212,-0.957824232
07-08-2014,9513.2652,-0.297182202
08-08-2014,9414.2303,-1.041019018
11-08-2014,9485.628,0.758401884
12-08-2014,9611.3824,1.325736156
13-08-2014,9632.5567,0.220304417
14-08-2014,9697.462,0.673811762
18-08-2014,9800.2028,1.059460713
19-08-2014,9829.4696,0.298634636
20-08-2014,9802.3322,-0.276082038
21-08-2014,9823.7521,0.218518405
22-08-2014,9851.2647,0.280062035
25-08-2014,9842.6748,-0.087195911
26-08-2014,9840.7452,-0.019604427
27-08-2014,9881.3108,0.412220814
28-08-2014,9904.0965,0.230593901
01-09-2014,9995.4258,0.922136613
02-09-2014,10064.343,0.689487385
03-09-2014,10103.6265,0.390323541
04-09-2014,10081.4713,-0.219279681
05-09-2014,10071.7631,-0.096297452
08-09-2014,10181.1627,1.086201084
09-09-2014,10155.068,-0.256303732
10-09-2014,10081.7662,-0.721824807
11-09-2014,10071.8865,-0.097995726
12-09-2014,10096.5503,0.24487766
15-09-2014,10017.452,-0.783419065
16-09-2014,9881.5525,-1.356627414
17-09-2014,9934.6168,0.537003674
18-09-2014,10108.0724,1.745971722
19-09-2014,10116.4182,0.082565693
22-09-2014,10148.72,0.319300758
23-09-2014,9988.3223,-1.580472217
24-09-2014,9969.4483,-0.188960663
25-09-2014,9856.6405,-1.131535032
26-09-2014,9927.6515,0.720438166
29-09-2014,9915.2557,-0.124861353
30-09-2014,9922.606,0.07413122
01-10-2014,9898.6242,-0.241688524
07-10-2014,9782.5772,-1.172354841
08-10-2014,9770.4929,-0.123528798
09-10-2014,9917.3113,1.502671375
10-10-2014,9791.9831,-1.263731633
13-10-2014,9822.2562,0.309162094
14-10-2014,9797.0286,-0.256841193
16-10-2014,9658.1039,-1.418028932
17-10-2014,9697.3686,0.406546672
20-10-2014,9821.6443,1.281540438
21-10-2014,9882.5078,0.619687479
22-10-2014,9967.4616,0.859638077
23-10-2014,9990.7102,0.233244942
27-10-2014,9962.226,-0.285106859
28-10-2014,10006.978,0.449216872
29-10-2014,10086.2682,0.792349099
30-10-2014,10184.4449,0.973369913
31-10-2014,10376.7566,1.888288482
03-11-2014,10379.946,0.030736001
05-11-2014,10397.5906,0.169987397
07-11-2014,10395.9695,-0.015591112
10-11-2014,10405.0101,0.086962548
11-11-2014,10427.9543,0.220511079
12-11-2014,10453.7041,0.246930503
13-11-2014,10422.8466,-0.295182451
14-11-2014,10462.8153,0.383472016
17-11-2014,10513.7582,0.486894765
18-11-2014,10507.7099,-0.057527479
19-11-2014,10453.3375,-0.517452428
20-11-2014,10477.7801,0.2338258
21-11-2014,10571.8718,0.898011784
24-11-2014,10637.7172,0.622835778
25-11-2014,10554.101,-0.786035184
26-11-2014,10569.8764,0.149471755
27-11-2014,10592.8849,0.217679934
28-11-2014,10710.1721,1.107226229
01-12-2014,10669.8293,-0.376677421
02-12-2014,10630.9207,-0.364660004
03-12-2014,10647.0702,0.151910643
04-12-2014,10680.4294,0.313318118
05-12-2014,10647.8808,-0.30474992
08-12-2014,10523.1112,-1.171778707
09-12-2014,10401.4593,-1.156044992
10-12-2014,10420.103,0.179241196
11-12-2014,10341.8492,-0.750988738
12-12-2014,10256.0506,-0.829625325
15-12-2014,10250.4388,-0.054716969
16-12-2014,10064.194,-1.816944656
17-12-2014,10017.0391,-0.468541246
18-12-2014,10178.5881,1.612742033
19-12-2014,10260.7973,0.80766801
22-12-2014,10384.0486,1.201186383
23-12-2014,10312.9421,-0.684766633
24-12-2014,10197.0509,-1.123745279
26-12-2014,10230.2339,0.325417617
29-12-2014,10287.1192,0.556050825
30-12-2014,10289.5518,0.023647048
31-12-2014,10332.5276,0.417664451
01-01-2015,10334.1493,0.015695095
02-01-2015,10473.1813,1.345364732
05-01-2015,10451.9117,-0.203086334
06-01-2015,10138.7311,-2.996395387
07-01-2015,10107.2321,-0.310679904
08-01-2015,10272.5236,1.635378493
09-01-2015,10334.773,0.605979625
12-01-2015,10382.8011,0.464723318
13-01-2015,10353.3605,-0.283551613
14-01-2015,10326.103,-0.263272007
15-01-2015,10596.3078,2.616716103
16-01-2015,10620.8209,0.23133624
19-01-2015,10666.853,0.433413767
20-01-2015,10847.6133,1.69459821
21-01-2015,10889.903,0.389852577
22-01-2015,10930.9084,0.376545135
23-01-2015,11023.4818,0.846895762
27-01-2015,11117.8724,0.85626848
28-01-2015,11122.6138,0.042646649
29-01-2015,11170.0898,0.426842115
30-01-2015,10991.1033,-1.602372973
02-02-2015,10976.7545,-0.130549223
03-02-2015,10925.7848,-0.46434217
04-02-2015,10886.1668,-0.362610107
05-02-2015,10871.1922,-0.137556224
06-02-2015,10807.9869,-0.581401734
09-02-2015,10639.8969,-1.555238747
10-02-2015,10688.8139,0.459750696
11-02-2015,10765.9956,0.722079182
12-02-2015,10871.005,0.975380298
13-02-2015,10988.2437,1.078453188
16-02-2015,10993.2284,0.045363937
18-02-2015,11069.0347,0.689572683
19-02-2015,11101.7335,0.295407873
20-02-2015,11024.7291,-0.693625009
23-02-2015,10926.5704,-0.890350222
24-02-2015,10935.4939,0.081667895
25-02-2015,10941.9213,0.05877558
26-02-2015,10837.8344,-0.951267123
27-02-2015,11038.4576,1.851137345
28-02-2015,11109.9082,0.647287896
02-03-2015,11179.834,0.62940034
03-03-2015,11238.8531,0.527906765
04-03-2015,11146.906,-0.818118176
05-03-2015,11165.7701,0.169231713
09-03-2015,10940.2041,-2.020156227
10-03-2015,10884.3584,-0.510463054
11-03-2015,10869.2413,-0.138888297
12-03-2015,10964.9019,0.880103747
13-03-2015,10804.6639,-1.461371944
16-03-2015,10786.4224,-0.16882987
17-03-2015,10899.0576,1.044231311
18-03-2015,10852.3293,-0.428737068
19-03-2015,10788.2966,-0.590036463
20-03-2015,10708.6461,-0.738304692
23-03-2015,10683.6577,-0.233347893
24-03-2015,10676.3413,-0.068482164
25-03-2015,10662.3043,-0.131477625
26-03-2015,10426.5183,-2.21139815
27-03-2015,10425.5809,-0.008990537
30-03-2015,10614.1847,1.809048357
31-03-2015,10612.5599,-0.015307817
01-04-2015,10731.6091,1.121776472
06-04-2015,10823.6613,0.857766987
07-04-2015,10824.1612,0.004618585
08-04-2015,10891.7786,0.624689514
09-04-2015,10971.6447,0.733269587
10-04-2015,10974.2069,0.023352925
13-04-2015,11041.2619,0.611023654
15-04-2015,10936.5236,-0.948608057
16-04-2015,10882.1547,-0.497131465
17-04-2015,10756.2938,-1.156580691
20-04-2015,10558.9409,-1.83476673
21-04-2015,10471.0133,-0.832731245
22-04-2015,10535.9435,0.620094714
23-04-2015,10496.6979,-0.372492506
24-04-2015,10381.1787,-1.100528958
27-04-2015,10266.8704,-1.101110994
28-04-2015,10356.6171,0.874138822
29-04-2015,10299.3067,-0.553369884
30-04-2015,10226.4969,-0.706938847
04-05-2015,10414.5525,1.838905364
05-05-2015,10405.6153,-0.085814537
06-05-2015,10120.8758,-2.736402335
07-05-2015,10071.2527,-0.490304406
08-05-2015,10244.8799,1.723988119
11-05-2015,10412.1573,1.632790249
12-05-2015,10164.149,-2.381910807
13-05-2015,10299.847,1.335065041
14-05-2015,10285.7769,-0.136604942
15-05-2015,10333.49,0.463874537
18-05-2015,10472.6898,1.347074415
19-05-2015,10462.6845,-0.095537061
20-05-2015,10534.7232,0.688529794
21-05-2015,10532.9456,-0.016873723
22-05-2015,10580.4133,0.45065931
25-05-2015,10469.4677,-1.048594198
26-05-2015,10430.8182,-0.369163945
27-05-2015,10424.8769,-0.056959098
28-05-2015,10409.2429,-0.149968198
29-05-2015,10552.7001,1.378171317
01-06-2015,10553.7726,0.010163276
02-06-2015,10307.3043,-2.335357311
03-06-2015,10192.8622,-1.110300974
04-06-2015,10197.5583,0.046072437
05-06-2015,10181.9055,-0.153495568
08-06-2015,10093.383,-0.869409955
09-06-2015,10066.0922,-0.270383082
10-06-2015,10194.1392,1.272062658
11-06-2015,9994.5088,-1.958285992
12-06-2015,10016.5296,0.220328987
15-06-2015,10065.8726,0.492615726
16-06-2015,10108.892,0.427378745
17-06-2015,10164.4781,0.549873319
18-06-2015,10268.9676,1.027986867
19-06-2015,10334.4831,0.637995002
22-06-2015,10496.3737,1.566508924
23-06-2015,10532.1235,0.340591913
24-06-2015,10506.8039,-0.240403562
25-06-2015,10553.489,0.444332077
26-06-2015,10532.2514,-0.201237714
29-06-2015,10453.4583,-0.748112602
30-06-2015,10516.4174,0.602280109
01-07-2015,10622.6686,1.010336467
02-07-2015,10618.012,-0.043836442
03-07-2015,10668.3051,0.473658346
06-07-2015,10716.0599,0.447632492
07-07-2015,10701.788,-0.133182346
08-07-2015,10516.7904,-1.728660669
09-07-2015,10478.9328,-0.359972944
10-07-2015,10520.0769,0.392636357
13-07-2015,10644.7744,1.185328788
14-07-2015,10638.4312,-0.059589802
15-07-2015,10733.427,0.892949329
16-07-2015,10841.4894,1.006783761
17-07-2015,10843.7564,0.020910411
20-07-2015,10839.167,-0.042322972
21-07-2015,10745.9371,-0.860120524
22-07-2015,10877.3917,1.223295826
23-07-2015,10825.5283,-0.476799967
24-07-2015,10739.5144,-0.794546904
27-07-2015,10537.1769,-1.884047011
28-07-2015,10506.9303,-0.287046524
29-07-2015,10554.8838,0.456398764
30-07-2015,10613.8018,0.558206051
31-07-2015,10754.1941,1.322733387
03-08-2015,10767.0494,0.119537549
04-08-2015,10734.0918,-0.306096859
05-08-2015,10798.4316,0.599396774
06-08-2015,10824.5204,0.241598048
07-08-2015,10795.8871,-0.264522574
10-08-2015,10746.7266,-0.455363228
11-08-2015,10667.3602,-0.738516973
12-08-2015,10525.0422,-1.334144506
13-08-2015,10534.2023,0.08703148
14-08-2015,10739.6462,1.950255882
17-08-2015,10687.6408,-0.484237553
18-08-2015,10674.0879,-0.12680909
19-08-2015,10710.1449,0.337799354
20-08-2015,10556.1049,-1.438262521
21-08-2015,10464.3209,-0.869487381
24-08-2015,9845.3463,-5.915095742
25-08-2015,9935.7435,0.918171868
26-08-2015,9824.9027,-1.115576303
27-08-2015,10023.4904,2.021268872
28-08-2015,10092.395,0.687431197
31-08-2015,10053.7379,-0.383031976
01-09-2015,9824.5824,-2.279306486
02-09-2015,9737.704,-0.88429611
03-09-2015,9873.1575,1.391020922
04-09-2015,9661.1932,-2.146874493
07-09-2015,9541.527,-1.238627543
08-09-2015,9704.9326,1.712572841
09-09-2015,9869.4743,1.695444026
10-09-2015,9830.974,-0.390094739
11-09-2015,9832.4887,0.015407426
14-09-2015,9937.3971,1.066956731
15-09-2015,9882.9274,-0.548128443
16-09-2015,9971.3538,0.894738941
18-09-2015,10076.0517,1.049986813
21-09-2015,10070.36,-0.056487404
22-09-2015,9861.9363,-2.069674768
23-09-2015,9904.7951,0.434588084
24-09-2015,9933.2624,0.287409277
28-09-2015,9841.3591,-0.925207614
29-09-2015,9901.4497,0.610592494
30-09-2015,10034.7601,1.346372542
01-10-2015,10037.2849,0.025160542
05-10-2015,10249.8745,2.117999062
06-10-2015,10292.2915,0.413829457
07-10-2015,10323.2205,0.300506452
08-10-2015,10262.5617,-0.587595702
09-10-2015,10338.7481,0.742372151
12-10-2015,10280.5511,-0.562901808
13-10-2015,10265.5284,-0.14612738
14-10-2015,10235.4831,-0.292681476
15-10-2015,10325.8715,0.883088752
16-10-2015,10406.9809,0.785496895
19-10-2015,10455.2293,0.463615725
20-10-2015,10438.2989,-0.161932364
21-10-2015,10426.8862,-0.109334865
23-10-2015,10484.1492,0.549186007
26-10-2015,10440.0411,-0.42071225
27-10-2015,10405.0958,-0.334723778
28-10-2015,10327.4698,-0.746038302
29-10-2015,10252.3317,-0.727555747
30-10-2015,10195.6218,-0.553141487
02-11-2015,10176.6609,-0.185971002
03-11-2015,10189.1751,0.122969608
04-11-2015,10163.2619,-0.254320882
05-11-2015,10056.1332,-1.054077924
06-11-2015,10054.6795,-0.014455855
09-11-2015,10005.255,-0.49155719
10-11-2015,9841.4496,-1.637193655
11-11-2015,9894.1128,0.53511629
13-11-2015,9814.7702,-0.801917278
16-11-2015,9870.8474,0.571355201
17-11-2015,9909.9813,0.396459376
18-11-2015,9776.2686,-1.34927298
19-11-2015,9916.5563,1.434982054
20-11-2015,9934.0054,0.175959269
23-11-2015,9924.7751,-0.092916197
24-11-2015,9902.458,-0.224862526
26-11-2015,9968.4609,0.666530472
27-11-2015,10042.9354,0.74710129
30-11-2015,10033.5155,-0.093796282
01-12-2015,10058.3614,0.247629059
02-12-2015,10028.5842,-0.296044244
03-12-2015,9943.615,-0.847270146
04-12-2015,9839.6162,-1.045885224
07-12-2015,9818.7532,-0.212030628
08-12-2015,9738.2094,-0.82030578
09-12-2015,9625.4228,-1.158186227
10-12-2015,9714.944,0.930049535
11-12-2015,9622.8308,-0.948159866
14-12-2015,9672.9019,0.52033649
15-12-2015,9737.1979,0.664702285
16-12-2015,9800.419,0.649274059
17-12-2015,9918.5794,1.205666819
18-12-2015,9814.3909,-1.050437727
21-12-2015,9906.0616,0.934043701
22-12-2015,9844.9267,-0.617146374
23-12-2015,9945.8909,1.025545472
24-12-2015,9939.6953,-0.062293062
28-12-2015,10020.7448,0.81541232
29-12-2015,10025.5496,0.047948532
30-12-2015,9984.203,-0.412412303
31-12-2015,10047.5506,0.634478285
01-01-2016,10068.8561,0.212046705
04-01-2016,9851.5017,-2.15868017
05-01-2016,9843.0933,-0.085351455
06-01-2016,9787.9012,-0.560719058
07-01-2016,9569.5353,-2.230977771
08-01-2016,9611.3245,0.436689961
11-01-2016,9563.9087,-0.493332631
12-01-2016,9496.1988,-0.707973091
13-01-2016,9562.0752,0.693713362
14-01-2016,9529.706,-0.338516476
15-01-2016,9404.5281,-1.313554689
18-01-2016,9294.7761,-1.167012303
19-01-2016,9401.1141,1.144061986
20-01-2016,9242.0497,-1.691973933
21-01-2016,9201.9593,-0.433782562
22-01-2016,9386.1426,2.001566123
25-01-2016,9404.6063,0.196712332
27-01-2016,9407.811,0.034075855
28-01-2016,9391.2412,-0.176128113
29-01-2016,9566.9321,1.870795311
01-02-2016,9557.319,-0.100482578
02-02-2016,9431.4704,-1.316777226
03-02-2016,9313.4986,-1.250831472
04-02-2016,9366.8863,0.57322927
05-02-2016,9475.7181,1.161878094
08-02-2016,9346.8506,-1.359976085
09-02-2016,9234.1785,-1.205455236
10-02-2016,9129.7939,-1.130415662
11-02-2016,8826.952,-3.317072689
12-02-2016,8832.7722,0.06593669
15-02-2016,9063.051,2.607095426
16-02-2016,8918.3367,-1.596750366
17-02-2016,8994.5093,0.85411218
18-02-2016,9099.911,1.171844917
19-02-2016,9123.9522,0.264191595
22-02-2016,9154.5941,0.335840207
23-02-2016,8996.4192,-1.727819915
24-02-2016,8881.4577,-1.277858417
25-02-2016,8820.592,-0.685312052
26-02-2016,8895.4404,0.848564359
29-02-2016,8841.4078,-0.607419055
01-03-2016,9139.093,3.366943441
02-03-2016,9324.5372,2.029131337
03-03-2016,9459.9411,1.452124616
04-03-2016,9472.2792,0.130424702
08-03-2016,9472.2159,-0.000668266
09-03-2016,9531.059,0.621217893
10-03-2016,9473.2915,-0.606097392
11-03-2016,9503.7254,0.321260039
14-03-2016,9552.0828,0.508825728
15-03-2016,9453.0617,-1.036644071
16-03-2016,9504.3336,0.542384062
17-03-2016,9527.9634,0.248621324
18-03-2016,9644.3909,1.221955785
21-03-2016,9772.8731,1.332196106
22-03-2016,9786.7377,0.141868209
23-03-2016,9788.7674,0.020739291
28-03-2016,9660.1364,-1.314067387
29-03-2016,9637.1756,-0.237686085
30-03-2016,9814.1668,1.836546384
31-03-2016,9818.2269,0.041369788
01-04-2016,9786.0636,-0.327587662
04-04-2016,9844.1097,0.593150652
05-04-2016,9646.6896,-2.005464242
06-04-2016,9660.8363,0.146648235
07-04-2016,9574.687,-0.891737499
08-04-2016,9585.7888,0.115949482
11-04-2016,9733.2195,1.538013231
12-04-2016,9780.8617,0.489480382
13-04-2016,9960.3922,1.835528459
18-04-2016,10041.9105,0.8184246
20-04-2016,10041.974,0.00063235
21-04-2016,10038.5483,-0.034113811
22-04-2016,10022.3715,-0.161146806
25-04-2016,9966.2286,-0.560175803
26-04-2016,10102.7479,1.369819071
27-04-2016,10124.6341,0.216636109
28-04-2016,9956.3322,-1.66230106
29-04-2016,9959.5675,0.032494898
02-05-2016,9903.8687,-0.559249184
03-05-2016,9829.1383,-0.754557661
04-05-2016,9777.8167,-0.522137327
05-05-2016,9815.7234,0.387680616
06-05-2016,9813.1221,-0.026501358
09-05-2016,9981.3807,1.71462862
10-05-2016,10008.9797,0.276504833
11-05-2016,9959.5553,-0.493800582
12-05-2016,10024.9681,0.656784345
13-05-2016,9916.4755,-1.082223893
16-05-2016,9974.6555,0.586700386
17-05-2016,10012.723,0.381642253
18-05-2016,9986.5833,-0.261064847
19-05-2016,9876.5046,-1.102265877
20-05-2016,9833.742,-0.432973018
23-05-2016,9810.0767,-0.240654066
24-05-2016,9832.6634,0.23023979
25-05-2016,10068.7458,2.401001543
26-05-2016,10239.7327,1.698194625
27-05-2016,10350.1286,1.078113103
30-05-2016,10395.5972,0.439304687
31-05-2016,10372.2092,-0.22497986
01-06-2016,10397.4403,0.24325676
02-06-2016,10447.0127,0.476775039
03-06-2016,10452.1687,0.049353821
06-06-2016,10433.406,-0.179510114
07-06-2016,10516.6081,0.797458663
08-06-2016,10525.0046,0.079840381
09-06-2016,10446.8855,-0.742223904
10-06-2016,10404.1612,-0.408966864
13-06-2016,10328.4545,-0.727657891
14-06-2016,10326.2259,-0.021577284
15-06-2016,10450.7058,1.205473338
16-06-2016,10377.8009,-0.697607429
17-06-2016,10415.3436,0.361759686
20-06-2016,10502.4122,0.83596474
21-06-2016,10478.701,-0.225769086
22-06-2016,10460.4128,-0.174527358
23-06-2016,10546.29,0.820973337
24-06-2016,10314.399,-2.198792182
27-06-2016,10322.1776,0.075414961
28-06-2016,10364.4497,0.409526959
29-06-2016,10468.1696,1.000727516
30-06-2016,10575.0332,1.020843224
01-07-2016,10626.8382,0.489880259
04-07-2016,10681.2216,0.511755227
05-07-2016,10636.8797,-0.415138845
07-07-2016,10642.2795,0.050764887
