Date,Price,Rf,Open,High,Low
"Jun 29, 2015",7.886,0.831095768,7.886,7.886,7.886
"Jun 30, 2015",7.861,-0.317017499,7.861,7.861,7.861
"Jul 01, 2015",7.817,-0.559725226,7.817,7.817,7.817
"Jul 02, 2015",7.811,-0.076755789,7.811,7.811,7.811
"Jul 03, 2015",7.799,-0.153629497,7.799,7.799,7.799
"Jul 06, 2015",7.753,-0.589819208,7.753,7.753,7.753
"Jul 07, 2015",7.78,0.348252289,7.78,7.78,7.78
"Jul 08, 2015",7.781,0.01285347,7.781,7.781,7.781
"Jul 09, 2015",7.792,0.141370004,7.792,7.792,7.792
"Jul 10, 2015",7.802,0.128336756,7.802,7.802,7.802
"Jul 13, 2015",7.867,0.833119713,7.867,7.867,7.867
"Jul 14, 2015",7.823,-0.559298335,7.823,7.823,7.823
"Jul 15, 2015",7.839,0.204525118,7.839,7.839,7.839
"Jul 16, 2015",7.845,0.076540375,7.845,7.845,7.845
"Jul 17, 2015",7.83,-0.191204589,7.83,7.83,7.83
"Jul 18, 2015",7.831,0.012771392,7.831,7.831,7.831
"Jul 20, 2015",7.84,0.114927851,7.84,7.84,7.84
"Jul 21, 2015",7.836,-0.051020408,7.836,7.836,7.836
"Jul 22, 2015",7.828,-0.102092905,7.828,7.828,7.828
"Jul 23, 2015",7.803,-0.319366377,7.803,7.803,7.803
"Jul 24, 2015",7.83,0.346020761,7.83,7.83,7.83
"Jul 27, 2015",7.828,-0.025542784,7.828,7.828,7.828
"Jul 28, 2015",7.805,-0.293817067,7.805,7.805,7.805
"Jul 29, 2015",7.809,0.051249199,7.809,7.809,7.809
"Jul 30, 2015",7.821,0.153668844,7.821,7.821,7.821
"Jul 31, 2015",7.806,-0.191791331,7.806,7.806,7.806
"Aug 03, 2015",7.813,0.089674609,7.813,7.813,7.813
"Aug 04, 2015",7.84,0.345577883,7.84,7.84,7.84
"Aug 05, 2015",7.836,-0.051020408,7.836,7.836,7.836
"Aug 06, 2015",7.806,-0.382848392,7.806,7.806,7.806
"Aug 07, 2015",7.809,0.038431975,7.809,7.809,7.809
"Aug 10, 2015",7.788,-0.268920476,7.788,7.788,7.788
"Aug 11, 2015",7.796,0.102722137,7.796,7.796,7.796
"Aug 12, 2015",7.796,0,7.796,7.796,7.796
"Aug 13, 2015",7.744,-0.667008722,7.744,7.744,7.744
"Aug 14, 2015",7.745,0.012913223,7.745,7.745,7.745
"Aug 17, 2015",7.744,-0.012911556,7.744,7.744,7.744
"Aug 19, 2015",7.741,-0.038739669,7.741,7.741,7.741
"Aug 20, 2015",7.747,0.077509366,7.747,7.747,7.747
"Aug 21, 2015",7.784,0.477604234,7.784,7.784,7.784
"Aug 24, 2015",7.893,1.400308325,7.893,7.893,7.893
"Aug 25, 2015",7.814,-1.000886862,7.814,7.814,7.814
"Aug 26, 2015",7.791,-0.294343486,7.791,7.791,7.791
"Aug 27, 2015",7.766,-0.32088307,7.766,7.766,7.766
"Aug 28, 2015",7.777,0.141643059,7.777,7.777,7.777
"Aug 31, 2015",7.784,0.090009001,7.784,7.784,7.784
"Sep 01, 2015",7.751,-0.423946557,7.751,7.751,7.751
"Sep 02, 2015",7.75,-0.012901561,7.75,7.75,7.75
"Sep 03, 2015",7.746,-0.051612903,7.746,7.746,7.746
"Sep 04, 2015",7.753,0.090369223,7.753,7.753,7.753
"Sep 07, 2015",7.801,0.619115181,7.801,7.801,7.801
"Sep 08, 2015",7.771,-0.384566081,7.771,7.771,7.771
"Sep 09, 2015",7.766,-0.064341784,7.766,7.766,7.766
"Sep 10, 2015",7.772,0.077259851,7.772,7.772,7.772
"Sep 11, 2015",7.771,-0.012866701,7.771,7.771,7.771
"Sep 14, 2015",7.755,-0.205893707,7.755,7.755,7.755
"Sep 15, 2015",7.756,0.012894907,7.756,7.756,7.756
"Sep 16, 2015",7.753,-0.038679732,7.753,7.753,7.753
"Sep 18, 2015",7.697,-0.722301045,7.697,7.697,7.697
"Sep 21, 2015",7.703,0.077952449,7.703,7.703,7.703
"Sep 22, 2015",7.715,0.155783461,7.715,7.715,7.715
"Sep 23, 2015",7.715,0,7.715,7.715,7.715
"Sep 24, 2015",7.715,0,7.715,7.715,7.715
"Sep 27, 2015",7.716,0.012961763,7.716,7.716,7.716
"Sep 28, 2015",7.725,0.116640747,7.725,7.725,7.725
"Sep 29, 2015",7.611,-1.475728155,7.611,7.611,7.611
"Sep 30, 2015",7.539,-0.945999212,7.539,7.539,7.539
"Oct 01, 2015",7.561,0.291815891,7.561,7.561,7.561
"Oct 03, 2015",7.563,0.026451528,7.563,7.563,7.563
"Oct 05, 2015",7.513,-0.661113315,7.513,7.513,7.513
"Oct 06, 2015",7.527,0.186343671,7.527,7.527,7.527
"Oct 07, 2015",7.54,0.172711572,7.54,7.54,7.54
"Oct 08, 2015",7.536,-0.053050398,7.536,7.536,7.536
"Oct 09, 2015",7.545,0.119426752,7.545,7.545,7.545
"Oct 12, 2015",7.58,0.463883366,7.58,7.58,7.58
"Oct 13, 2015",7.56,-0.263852243,7.56,7.56,7.56
"Oct 14, 2015",7.554,-0.079365079,7.554,7.554,7.554
"Oct 15, 2015",7.548,-0.079428118,7.548,7.548,7.548
"Oct 16, 2015",7.564,0.211976683,7.564,7.564,7.564
"Oct 18, 2015",7.565,0.013220518,7.565,7.565,7.565
"Oct 19, 2015",7.571,0.079312624,7.571,7.571,7.571
"Oct 20, 2015",7.579,0.105666358,7.579,7.579,7.579
"Oct 21, 2015",7.583,0.052777411,7.583,7.583,7.583
"Oct 23, 2015",7.585,0.026374786,7.585,7.585,7.585
"Oct 26, 2015",7.611,0.342781806,7.611,7.611,7.611
"Oct 27, 2015",7.604,-0.091972146,7.604,7.604,7.604
"Oct 28, 2015",7.591,-0.170962651,7.591,7.591,7.591
"Oct 29, 2015",7.629,0.500592807,7.629,7.629,7.629
"Oct 30, 2015",7.64,0.144186656,7.64,7.64,7.64
"Nov 02, 2015",7.629,-0.143979058,7.629,7.629,7.629
"Nov 03, 2015",7.646,0.222833923,7.646,7.646,7.646
"Nov 04, 2015",7.652,0.078472404,7.652,7.652,7.652
"Nov 05, 2015",7.679,0.352848928,7.679,7.679,7.679
"Nov 06, 2015",7.685,0.078135174,7.685,7.685,7.685
"Nov 09, 2015",7.725,0.52049447,7.725,7.725,7.725
"Nov 10, 2015",7.682,-0.556634304,7.682,7.682,7.682
"Nov 13, 2015",7.646,-0.468627961,7.646,7.646,7.646
"Nov 16, 2015",7.652,0.078472404,7.652,7.652,7.652
"Nov 17, 2015",7.667,0.196027182,7.667,7.667,7.667
"Nov 18, 2015",7.679,0.156514934,7.679,7.679,7.679
"Nov 19, 2015",7.672,-0.091157703,7.672,7.672,7.672
"Nov 20, 2015",7.697,0.325860271,7.697,7.697,7.697
"Nov 22, 2015",7.697,0,7.697,7.697,7.697
"Nov 23, 2015",7.715,0.233857347,7.715,7.715,7.715
"Nov 24, 2015",7.703,-0.155541154,7.703,7.703,7.703
"Nov 26, 2015",7.72,0.220693236,7.72,7.72,7.72
"Nov 27, 2015",7.766,0.595854922,7.766,7.766,7.766
"Nov 30, 2015",7.786,0.257532835,7.786,7.786,7.786
"Dec 01, 2015",7.72,-0.847675315,7.72,7.72,7.72
"Dec 02, 2015",7.742,0.284974093,7.742,7.742,7.742
"Dec 03, 2015",7.712,-0.387496771,7.712,7.712,7.712
"Dec 04, 2015",7.757,0.583506224,7.757,7.757,7.757
"Dec 07, 2015",7.754,-0.038674745,7.754,7.754,7.754
"Dec 08, 2015",7.795,0.52875935,7.795,7.795,7.795
"Dec 09, 2015",7.777,-0.230917255,7.777,7.777,7.777
"Dec 10, 2015",7.78,0.038575286,7.78,7.78,7.78
"Dec 11, 2015",7.773,-0.089974293,7.773,7.773,7.773
"Dec 14, 2015",7.816,0.553196964,7.816,7.816,7.816
"Dec 15, 2015",7.787,-0.371033777,7.787,7.787,7.787
"Dec 16, 2015",7.734,-0.680621549,7.734,7.734,7.734
"Dec 17, 2015",7.708,-0.336177916,7.708,7.708,7.708
"Dec 18, 2015",7.725,0.220550078,7.725,7.725,7.725
"Dec 21, 2015",7.773,0.621359223,7.773,7.773,7.773
"Dec 22, 2015",7.756,-0.218705776,7.756,7.756,7.756
"Dec 23, 2015",7.749,-0.090252708,7.749,7.749,7.749
"Dec 28, 2015",7.756,0.090334237,7.756,7.756,7.756
"Dec 29, 2015",7.755,-0.012893244,7.755,7.755,7.755
"Dec 30, 2015",7.749,-0.077369439,7.749,7.749,7.749
"Dec 31, 2015",7.758,0.116144019,7.758,7.758,7.758
"Jan 01, 2016",7.727,-0.399587523,7.727,7.727,7.727
"Jan 04, 2016",7.723,-0.051766533,7.723,7.723,7.723
"Jan 05, 2016",7.739,0.207173378,7.739,7.739,7.739
"Jan 06, 2016",7.736,-0.038764698,7.736,7.736,7.736
"Jan 07, 2016",7.736,0,7.736,7.736,7.736
"Jan 08, 2016",7.741,0.064632885,7.741,7.741,7.741
"Jan 10, 2016",7.741,0,7.741,7.741,7.741
"Jan 11, 2016",7.754,0.167936959,7.754,7.754,7.754
"Jan 12, 2016",7.759,0.064482848,7.759,7.759,7.759
"Jan 13, 2016",7.765,0.077329553,7.765,7.765,7.765
"Jan 14, 2016",7.786,0.270444301,7.786,7.786,7.786
"Jan 15, 2016",7.806,0.256871307,7.806,7.806,7.806
"Jan 18, 2016",7.811,0.064053292,7.811,7.811,7.811
"Jan 19, 2016",7.78,-0.3968762,7.78,7.78,7.78
"Jan 20, 2016",7.754,-0.334190231,7.754,7.754,7.754
"Jan 21, 2016",7.748,-0.077379417,7.748,7.748,7.748
"Jan 22, 2016",7.775,0.348477026,7.775,7.775,7.775
"Jan 25, 2016",7.805,0.38585209,7.805,7.805,7.805
"Jan 27, 2016",7.788,-0.217809097,7.788,7.788,7.788
"Jan 28, 2016",7.805,0.21828454,7.805,7.805,7.805
"Jan 29, 2016",7.779,-0.333119795,7.779,7.779,7.779
"Feb 01, 2016",7.792,0.167116596,7.792,7.792,7.792
"Feb 02, 2016",7.849,0.731519507,7.849,7.849,7.849
"Feb 03, 2016",7.849,0,7.849,7.849,7.849
"Feb 04, 2016",7.835,-0.178366671,7.835,7.835,7.835
"Feb 05, 2016",7.822,-0.165922144,7.822,7.822,7.822
"Feb 08, 2016",7.725,-1.240092048,7.725,7.725,7.725
"Feb 09, 2016",7.738,0.16828479,7.738,7.738,7.738
"Feb 10, 2016",7.722,-0.206771776,7.722,7.722,7.722
"Feb 11, 2016",7.716,-0.077700078,7.716,7.716,7.716
"Feb 12, 2016",7.723,0.090720581,7.723,7.723,7.723
"Feb 14, 2016",7.723,0,7.723,7.723,7.723
"Feb 15, 2016",7.754,0.40139842,7.754,7.754,7.754
"Feb 16, 2016",7.78,0.335310807,7.78,7.78,7.78
"Feb 17, 2016",7.786,0.077120823,7.786,7.786,7.786
"Feb 18, 2016",7.738,-0.616491138,7.738,7.738,7.738
"Feb 22, 2016",7.773,0.452313259,7.773,7.773,7.773
"Feb 23, 2016",7.822,0.630387238,7.822,7.822,7.822
"Feb 24, 2016",7.832,0.127844541,7.832,7.832,7.832
"Feb 25, 2016",7.861,0.370275792,7.861,7.861,7.861
"Feb 26, 2016",7.779,-1.043124284,7.779,7.779,7.779
"Feb 29, 2016",7.623,-2.005399152,7.623,7.623,7.623
"Mar 01, 2016",7.604,-0.249245704,7.604,7.604,7.604
"Mar 02, 2016",7.623,0.24986849,7.623,7.623,7.623
"Mar 03, 2016",7.658,0.459136823,7.658,7.658,7.658
"Mar 04, 2016",7.633,-0.326455994,7.633,7.633,7.633
"Mar 08, 2016",7.642,0.117909079,7.642,7.642,7.642
"Mar 09, 2016",7.654,0.157026956,7.654,7.654,7.654
"Mar 10, 2016",7.635,-0.248236216,7.635,7.635,7.635
"Mar 11, 2016",7.627,-0.104780616,7.627,7.627,7.627
"Mar 14, 2016",7.599,-0.367116822,7.599,7.599,7.599
"Mar 15, 2016",7.58,-0.250032899,7.58,7.58,7.58
"Mar 16, 2016",7.571,-0.118733509,7.571,7.571,7.571
"Mar 17, 2016",7.512,-0.779289394,7.512,7.512,7.512
"Mar 18, 2016",7.52,0.106496273,7.52,7.52,7.52
"Mar 21, 2016",7.504,-0.212765957,7.504,7.504,7.504
"Mar 22, 2016",7.504,0,7.504,7.504,7.504
"Mar 23, 2016",7.507,0.039978678,7.507,7.507,7.507
"Mar 28, 2016",7.498,-0.119888104,7.498,7.498,7.498
"Mar 29, 2016",7.514,0.213390237,7.514,7.514,7.514
"Mar 30, 2016",7.496,-0.239552835,7.496,7.496,7.496
"Mar 31, 2016",7.459,-0.493596585,7.459,7.459,7.459
"Apr 04, 2016",7.408,-0.683737766,7.408,7.408,7.408
"Apr 05, 2016",7.462,0.728941685,7.462,7.462,7.462
"Apr 06, 2016",7.46,-0.026802466,7.46,7.46,7.46
"Apr 07, 2016",7.447,-0.174262735,7.447,7.447,7.447
"Apr 11, 2016",7.415,-0.429703236,7.415,7.415,7.415
"Apr 12, 2016",7.417,0.026972353,7.417,7.417,7.417
"Apr 13, 2016",7.435,0.242685722,7.435,7.435,7.435
"Apr 18, 2016",7.417,-0.242098184,7.417,7.417,7.417
"Apr 20, 2016",7.437,0.269650802,7.437,7.437,7.437
"Apr 21, 2016",7.473,0.484066156,7.473,7.473,7.473
"Apr 22, 2016",7.456,-0.227485615,7.456,7.456,7.456
"Apr 25, 2016",7.47,0.18776824,7.47,7.47,7.47
"Apr 26, 2016",7.469,-0.013386881,7.469,7.469,7.469
"Apr 27, 2016",7.46,-0.120498059,7.46,7.46,7.46
"Apr 28, 2016",7.443,-0.227882038,7.443,7.443,7.443
"Apr 29, 2016",7.435,-0.107483542,7.435,7.435,7.435
"May 02, 2016",7.439,0.053799597,7.439,7.439,7.439
"May 03, 2016",7.442,0.040328001,7.442,7.442,7.442
"May 04, 2016",7.432,-0.134372481,7.432,7.432,7.432
"May 05, 2016",7.435,0.040365985,7.435,7.435,7.435
"May 06, 2016",7.435,0,7.435,7.435,7.435
"May 09, 2016",7.425,-0.134498991,7.425,7.425,7.425
"May 10, 2016",7.428,0.04040404,7.428,7.428,7.428
"May 11, 2016",7.428,0,7.428,7.428,7.428
"May 12, 2016",7.422,-0.080775444,7.422,7.422,7.422
"May 13, 2016",7.448,0.35030989,7.448,7.448,7.448
"May 16, 2016",7.452,0.053705693,7.452,7.452,7.452
"May 17, 2016",7.452,0,7.452,7.452,7.452
"May 18, 2016",7.474,0.295222759,7.474,7.474,7.474
"May 19, 2016",7.47,-0.053518865,7.47,7.47,7.47
"May 20, 2016",7.476,0.080321285,7.476,7.476,7.476
"May 23, 2016",7.464,-0.160513644,7.464,7.464,7.464
"May 24, 2016",7.466,0.026795284,7.466,7.466,7.466
"May 25, 2016",7.463,-0.040182159,7.463,7.463,7.463
"May 26, 2016",7.469,0.080396623,7.469,7.469,7.469
"May 27, 2016",7.47,0.013388673,7.47,7.47,7.47
"May 28, 2016",7.471,0.013386881,7.471,7.471,7.471
"May 30, 2016",7.46,-0.147235979,7.46,7.46,7.46
"May 31, 2016",7.471,0.147453083,7.471,7.471,7.471
"Jun 01, 2016",7.486,0.200776335,7.486,7.486,7.486
"Jun 02, 2016",7.486,0,7.486,7.486,7.486
"Jun 03, 2016",7.488,0.026716538,7.488,7.488,7.488
"Jun 06, 2016",7.475,-0.173611111,7.475,7.475,7.475
"Jun 07, 2016",7.482,0.093645485,7.482,7.482,7.482
"Jun 08, 2016",7.488,0.080192462,7.488,7.488,7.488
"Jun 09, 2016",7.486,-0.026709402,7.486,7.486,7.486
"Jun 10, 2016",7.491,0.066791344,7.491,7.491,7.491
"Jun 13, 2016",7.525,0.453877987,7.525,7.525,7.525
"Jun 14, 2016",7.517,-0.106312292,7.517,7.517,7.517
"Jun 15, 2016",7.517,0,7.517,7.517,7.517
"Jun 16, 2016",7.504,-0.172941333,7.504,7.504,7.504
"Jun 17, 2016",7.501,-0.039978678,7.501,7.501,7.501
"Jun 20, 2016",7.494,-0.093320891,7.494,7.494,7.494
"Jun 21, 2016",7.498,0.053376034,7.498,7.498,7.498
"Jun 22, 2016",7.476,-0.293411576,7.476,7.476,7.476
"Jun 23, 2016",7.479,0.040128411,7.479,7.479,7.479
"Jun 24, 2016",7.473,-0.080224629,7.473,7.473,7.473
"Jun 27, 2016",7.459,-0.187341095,7.459,7.459,7.459
"Jun 28, 2016",7.453,-0.080439737,7.453,7.453,7.453
"Jun 29, 2016",7.444,-0.120756742,7.444,7.444,7.444
"Jun 30, 2016",7.448,0.053734551,7.448,7.448,7.448
"Jul 01, 2016",7.419,-0.389366273,7.419,7.419,7.419
"Jul 04, 2016",7.425,0.080873433,7.425,7.425,7.425
"Jul 05, 2016",7.394,-0.417508418,7.394,7.394,7.394
"Jul 07, 2016",7.381,-0.175818231,7.381,7.381,7.381
"Jul 08, 2016",7.384,0.040644899,7.384,7.384,7.384
"Jul 11, 2016",7.384,0,7.384,7.384,7.384
"Jul 12, 2016",7.337,-0.636511376,7.337,7.337,7.337
"Jul 13, 2016",7.284,-0.72236609,7.284,7.284,7.284
"Jul 14, 2016",7.285,0.01372872,7.285,7.285,7.285
"Jul 15, 2016",7.272,-0.178448868,7.272,7.272,7.272
"Jul 18, 2016",7.294,0.302530253,7.294,7.294,7.294
"Jul 19, 2016",7.28,-0.19193858,7.28,7.28,7.28
"Jul 20, 2016",7.27,-0.137362637,7.27,7.27,7.27
"Jul 21, 2016",7.261,-0.123796424,7.261,7.261,7.261
"Jul 22, 2016",7.249,-0.165266492,7.249,7.249,7.249
"Jul 25, 2016",7.248,-0.013795006,7.248,7.248,7.248
"Jul 26, 2016",7.252,0.055187638,7.252,7.252,7.252
"Jul 27, 2016",7.25,-0.027578599,7.25,7.25,7.25
"Jul 28, 2016",7.185,-0.896551724,7.185,7.185,7.185
"Jul 29, 2016",7.163,-0.306193459,7.163,7.163,7.163
"Aug 01, 2016",7.139,-0.335055144,7.139,7.139,7.139
"Aug 02, 2016",7.174,0.490264743,7.174,7.174,7.174
"Aug 03, 2016",7.194,0.2787845,7.194,7.194,7.194
"Aug 04, 2016",7.169,-0.347511815,7.169,7.169,7.169
"Aug 05, 2016",7.166,-0.041846841,7.166,7.166,7.166
"Aug 06, 2016",7.168,0.027909573,7.168,7.168,7.168
"Aug 08, 2016",7.173,0.069754464,7.173,7.173,7.173
"Aug 09, 2016",7.124,-0.683117245,7.124,7.124,7.124
"Aug 10, 2016",7.101,-0.32285233,7.101,7.101,7.101
"Aug 11, 2016",7.083,-0.253485425,7.083,7.083,7.083
"Aug 12, 2016",7.101,0.254129606,7.101,7.101,7.101
"Aug 13, 2016",7.103,0.028165047,7.103,7.103,7.103
"Aug 14, 2016",7.103,0,7.103,7.103,7.103
"Aug 16, 2016",7.104,0.014078558,7.104,7.104,7.104
"Aug 18, 2016",7.14,0.506756757,7.14,7.14,7.14
"Aug 19, 2016",7.099,-0.574229692,7.099,7.099,7.099
"Aug 22, 2016",7.156,0.80292999,7.156,7.156,7.156
"Aug 23, 2016",7.158,0.027948575,7.158,7.158,7.158
"Aug 24, 2016",7.134,-0.335289187,7.134,7.134,7.134
"Aug 25, 2016",7.122,-0.168208579,7.122,7.122,7.122
"Aug 26, 2016",7.127,0.070204999,7.127,7.127,7.127
"Aug 29, 2016",7.121,-0.084186895,7.121,7.121,7.121
"Aug 30, 2016",7.107,-0.196601601,7.107,7.107,7.107
"Aug 31, 2016",7.11,0.042211904,7.11,7.11,7.11
"Sep 01, 2016",7.118,0.112517581,7.118,7.118,7.118
"Sep 02, 2016",7.119,0.01404889,7.119,7.119,7.119
"Sep 06, 2016",7.097,-0.309032167,7.097,7.097,7.097
"Sep 07, 2016",7.055,-0.591799352,7.055,7.055,7.055
"Sep 08, 2016",7.042,-0.184266478,7.042,7.042,7.042
"Sep 09, 2016",7.057,0.213007668,7.057,7.057,7.057
"Sep 12, 2016",7.083,0.368428511,7.083,7.083,7.083
"Sep 14, 2016",7.08,-0.042354934,7.08,7.08,7.08
"Sep 15, 2016",7.067,-0.183615819,7.067,7.067,7.067
"Sep 16, 2016",7.051,-0.226404415,7.051,7.051,7.051
"Sep 17, 2016",7.052,0.014182385,7.052,7.052,7.052
"Sep 19, 2016",7.052,0,7.052,7.052,7.052
"Sep 20, 2016",7.065,0.184344867,7.065,7.065,7.065
"Sep 21, 2016",7.039,-0.368011323,7.039,7.039,7.039
"Sep 22, 2016",6.977,-0.880806933,6.977,6.977,6.977
"Sep 23, 2016",6.966,-0.157660886,6.966,6.966,6.966
"Sep 24, 2016",6.966,0,6.966,6.966,6.966
"Sep 25, 2016",6.966,0,6.966,6.966,6.966
"Sep 26, 2016",6.934,-0.459374103,6.934,6.934,6.934
"Sep 27, 2016",6.933,-0.01442169,6.933,6.933,6.933
"Sep 28, 2016",6.921,-0.173085244,6.921,6.921,6.921
"Sep 29, 2016",7.013,1.329287675,7.013,7.013,7.013
"Sep 30, 2016",6.958,-0.784257807,6.958,6.958,6.958
"Oct 03, 2016",6.899,-0.847944812,6.899,6.899,6.899
"Oct 04, 2016",6.837,-0.898680968,6.837,6.837,6.837
"Oct 05, 2016",6.797,-0.585051923,6.797,6.797,6.797
"Oct 06, 2016",6.82,0.338384581,6.82,6.82,6.82
"Oct 07, 2016",6.848,0.410557185,6.848,6.848,6.848
"Oct 10, 2016",6.819,-0.423481308,6.819,6.819,6.819
"Oct 13, 2016",6.828,0.131984162,6.828,6.828,6.828
"Oct 14, 2016",6.852,0.351493849,6.852,6.852,6.852
"Oct 15, 2016",6.854,0.029188558,6.854,6.854,6.854
"Oct 17, 2016",6.844,-0.145900204,6.844,6.844,6.844
"Oct 18, 2016",6.812,-0.467562829,6.812,6.812,6.812
"Oct 19, 2016",6.819,0.102759836,6.819,6.819,6.819
"Oct 20, 2016",6.847,0.410617393,6.847,6.847,6.847
"Oct 21, 2016",6.848,0.014604936,6.848,6.848,6.848
"Oct 24, 2016",6.856,0.11682243,6.856,6.856,6.856
"Oct 25, 2016",6.87,0.2042007,6.87,6.87,6.87
"Oct 26, 2016",6.871,0.014556041,6.871,6.871,6.871
"Oct 27, 2016",6.888,0.247416679,6.888,6.888,6.888
"Oct 28, 2016",6.885,-0.043554007,6.885,6.885,6.885
"Nov 01, 2016",6.908,0.33405955,6.908,6.908,6.908
"Nov 02, 2016",6.9,-0.115807759,6.9,6.9,6.9
"Nov 03, 2016",6.823,-1.115942029,6.823,6.823,6.823
"Nov 04, 2016",6.838,0.219844643,6.838,6.838,6.838
"Nov 07, 2016",6.834,-0.058496636,6.834,6.834,6.834
"Nov 08, 2016",6.796,-0.556043313,6.796,6.796,6.796
"Nov 09, 2016",6.666,-1.912889935,6.666,6.666,6.666
"Nov 10, 2016",6.657,-0.135013501,6.657,6.657,6.657
"Nov 11, 2016",6.722,0.976415803,6.722,6.722,6.722
"Nov 15, 2016",6.53,-2.85629277,6.53,6.53,6.53
"Nov 16, 2016",6.444,-1.316998469,6.444,6.444,6.444
"Nov 17, 2016",6.419,-0.38795779,6.419,6.419,6.419
"Nov 18, 2016",6.428,0.140208755,6.428,6.428,6.428
"Nov 21, 2016",6.304,-1.929060361,6.304,6.304,6.304
"Nov 22, 2016",6.307,0.047588832,6.307,6.307,6.307
"Nov 23, 2016",6.278,-0.459806564,6.278,6.278,6.278
"Nov 24, 2016",6.183,-1.513220771,6.183,6.183,6.183
"Nov 25, 2016",6.229,0.743975416,6.229,6.229,6.229
"Nov 28, 2016",6.323,1.509070477,6.323,6.323,6.323
"Nov 29, 2016",6.317,-0.094891665,6.317,6.317,6.317
"Nov 30, 2016",6.243,-1.17144214,6.243,6.243,6.243
"Dec 01, 2016",6.212,-0.496556143,6.212,6.212,6.212
"Dec 02, 2016",6.241,0.466838377,6.241,6.241,6.241
"Dec 05, 2016",6.216,-0.400576831,6.216,6.216,6.216
"Dec 06, 2016",6.201,-0.241312741,6.201,6.201,6.201
"Dec 07, 2016",6.41,3.370424125,6.41,6.41,6.41
"Dec 08, 2016",6.4,-0.15600624,6.4,6.4,6.4
"Dec 09, 2016",6.437,0.578125,6.437,6.437,6.437
"Dec 13, 2016",6.423,-0.217492621,6.423,6.423,6.423
"Dec 14, 2016",6.404,-0.295811926,6.404,6.404,6.404
"Dec 15, 2016",6.538,2.092442224,6.538,6.538,6.538
"Dec 16, 2016",6.504,-0.520036708,6.504,6.504,6.504
"Dec 19, 2016",6.51,0.092250923,6.51,6.51,6.51
"Dec 20, 2016",6.48,-0.460829493,6.48,6.48,6.48
"Dec 21, 2016",6.46,-0.308641975,6.46,6.46,6.46
"Dec 22, 2016",6.518,0.897832817,6.518,6.518,6.518
"Dec 23, 2016",6.544,0.398895367,6.544,6.544,6.544
"Dec 26, 2016",6.57,0.397310513,6.57,6.57,6.57
"Dec 27, 2016",6.587,0.258751903,6.587,6.587,6.587
"Dec 28, 2016",6.581,-0.091088508,6.581,6.581,6.581
"Dec 29, 2016",6.523,-0.881325027,6.523,6.523,6.523
"Dec 30, 2016",6.512,-0.168634064,6.512,6.512,6.512
"Jan 02, 2017",6.402,-1.689189189,6.402,6.402,6.402
"Jan 03, 2017",6.44,0.593564511,6.44,6.44,6.44
"Jan 04, 2017",6.36,-1.242236025,6.36,6.36,6.36
"Jan 05, 2017",6.385,0.393081761,6.385,6.385,6.385
"Jan 06, 2017",6.385,0,6.385,6.385,6.385
"Jan 09, 2017",6.394,0.140955364,6.394,6.394,6.394
"Jan 10, 2017",6.398,0.062558649,6.398,6.398,6.398
"Jan 11, 2017",6.391,-0.10940919,6.391,6.391,6.391
"Jan 12, 2017",6.372,-0.297293068,6.372,6.372,6.372
"Jan 13, 2017",6.417,0.706214689,6.417,6.417,6.417
"Jan 16, 2017",6.44,0.358422939,6.44,6.44,6.44
"Jan 17, 2017",6.419,-0.326086957,6.419,6.419,6.419
"Jan 18, 2017",6.452,0.514098769,6.452,6.452,6.452
"Jan 19, 2017",6.474,0.340979541,6.474,6.474,6.474
"Jan 20, 2017",6.462,-0.185356812,6.462,6.462,6.462
"Jan 23, 2017",6.451,-0.170225936,6.451,6.451,6.451
"Jan 24, 2017",6.437,-0.217020617,6.437,6.437,6.437
"Jan 25, 2017",6.423,-0.217492621,6.423,6.423,6.423
"Jan 27, 2017",6.398,-0.389226218,6.398,6.398,6.398
"Jan 30, 2017",6.405,0.10940919,6.405,6.405,6.405
"Jan 31, 2017",6.407,0.031225605,6.407,6.407,6.407
"Feb 01, 2017",6.426,0.296550648,6.426,6.426,6.426
"Feb 02, 2017",6.4,-0.404606287,6.4,6.4,6.4
"Feb 03, 2017",6.408,0.125,6.408,6.408,6.408
"Feb 06, 2017",6.412,0.062421973,6.412,6.412,6.412
"Feb 07, 2017",6.431,0.296319401,6.431,6.431,6.431
"Feb 08, 2017",6.747,4.913699269,6.747,6.747,6.747
"Feb 09, 2017",6.855,1.600711427,6.855,6.855,6.855
"Feb 10, 2017",6.805,-0.729394602,6.805,6.805,6.805
"Feb 13, 2017",6.828,0.337986774,6.828,6.828,6.828
"Feb 14, 2017",6.875,0.688342121,6.875,6.875,6.875
"Feb 15, 2017",6.862,-0.189090909,6.862,6.862,6.862
"Feb 16, 2017",6.842,-0.291460216,6.842,6.842,6.842
"Feb 17, 2017",6.849,0.102309266,6.849,6.849,6.849
"Feb 20, 2017",6.901,0.759234925,6.901,6.901,6.901
"Feb 22, 2017",6.935,0.49268222,6.935,6.935,6.935
"Feb 23, 2017",6.915,-0.288392213,6.915,6.915,6.915
"Feb 27, 2017",6.88,-0.506146059,6.88,6.88,6.88
"Feb 28, 2017",6.87,-0.145348837,6.87,6.87,6.87
"Mar 01, 2017",6.928,0.844250364,6.928,6.928,6.928
"Mar 02, 2017",6.831,-1.400115473,6.831,6.831,6.831
